update,mean_loss,lr
262,0.0050362594665784854,8.237154150197629e-05
263,0.09126471167473937,8.229249011857708e-05
264,0.018249104934511706,8.221343873517787e-05
265,0.18915433838265017,8.213438735177866e-05
266,0.027889989738469012,8.205533596837946e-05
267,0.003888013474352192,8.197628458498024e-05
268,0.01340759385493584,8.189723320158103e-05
269,0.1411176338297082,8.181818181818183e-05
270,0.013877469096769346,8.173913043478262e-05
271,0.3666157790503348,8.16600790513834e-05
272,0.22155235543323215,8.158102766798419e-05
273,0.0043924186829826795,8.150197628458499e-05
274,0.16594452994468156,8.142292490118577e-05
275,0.0016796353138488485,8.134387351778656e-05
276,0.01568593064439483,8.126482213438736e-05
277,0.028518432191049214,8.118577075098814e-05
278,0.013899431913159788,8.110671936758894e-05
279,0.27361155254766345,8.102766798418973e-05
280,0.13461510697379708,8.094861660079051e-05
281,0.48431841495039407,8.086956521739131e-05
282,0.06755884807353141,8.07905138339921e-05
283,0.02326084510423243,8.07114624505929e-05
284,0.013497226907929871,8.063241106719368e-05
285,0.001936160111654317,8.055335968379447e-05
286,0.0014229007883841405,8.047430830039527e-05
287,0.011687926016747952,8.039525691699605e-05
288,0.28129605898357113,8.031620553359685e-05
289,0.0023581340501550585,8.023715415019764e-05
290,0.01368809946870897,8.015810276679842e-05
291,0.08434567316908215,8.007905138339922e-05
292,0.667548616649583,8e-05
293,0.031905670772175654,7.99209486166008e-05
294,0.006440838020353112,7.984189723320159e-05
295,0.035774178973952075,7.976284584980236e-05
296,0.008521075040334836,7.968379446640316e-05
297,0.20198823203099892,7.960474308300395e-05
298,0.048269108636304736,7.952569169960475e-05
299,0.7973993140331004,7.944664031620553e-05
300,0.005020927041186951,7.936758893280632e-05
301,0.07610080121958163,7.928853754940712e-05
302,0.48343191109597683,7.92094861660079e-05
303,0.031956941820681095,7.91304347826087e-05
304,0.06145232106791809,7.905138339920949e-05
305,0.14834778095246293,7.897233201581027e-05
306,0.05490955733694136,7.889328063241107e-05
307,0.03263844626417267,7.881422924901186e-05
308,0.30960072844754905,7.873517786561266e-05
